starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 07:47:09 2018	1516434429	488	1369	1857	1285
Sat Jan 20 07:48:50 2018	1516434530	1009	848	1857	822
Sat Jan 20 07:48:50 2018	1516434530	1008	849	1857	823
Sat Jan 20 07:48:50 2018	1516434530	1009	850	1859	824
Sat Jan 20 07:48:50 2018	1516434530	1009	850	1859	824
Sat Jan 20 07:47:19 2018	1516434439	512	1347	1859	1322
Sat Jan 20 07:48:50 2018	1516434530	1009	850	1859	824
Sat Jan 20 07:48:50 2018	1516434530	1010	850	1859	823
Sat Jan 20 07:47:18 2018	1516434438	545	1316	1860	1170
Sat Jan 20 07:47:13 2018	1516434433	1039	822	1861	636
Sat Jan 20 07:49:41 2018	1516434581	659	1202	1862	1071
Sat Jan 20 07:47:13 2018	1516434433	1038	823	1862	637
Sat Jan 20 07:47:13 2018	1516434433	1037	824	1862	637
Sat Jan 20 07:46:12 2018	1516434372	546	1315	1862	1184
Sat Jan 20 07:47:13 2018	1516434433	1038	824	1862	637
Sat Jan 20 07:47:11 2018	1516434431	612	1250	1862	1126
Sat Jan 20 07:47:13 2018	1516434433	965	897	1862	709
Sat Jan 20 07:48:52 2018	1516434532	647	1216	1863	897
Sat Jan 20 07:48:17 2018	1516434497	623	1240	1863	1160
Sat Jan 20 07:47:11 2018	1516434431	562	1302	1863	1150
Sat Jan 20 07:48:52 2018	1516434532	692	1171	1863	864
Sat Jan 20 07:48:52 2018	1516434532	645	1218	1864	899
Sat Jan 20 07:48:52 2018	1516434532	646	1218	1864	897
Sat Jan 20 07:47:11 2018	1516434431	563	1301	1864	1150
Sat Jan 20 07:47:15 2018	1516434435	879	985	1865	713
